Session,Frame,LeftPlayerMotion,RightPlayerMotion
S21,1,2350,96
S21,2,3055,73
S21,3,3541,332
S21,4,3054,476
S21,5,1896,564
S21,6,1038,501
S21,7,558,469
S21,8,180,401
S21,9,18,298
S21,10,14,205
S21,11,9,97
S21,12,23,64
S21,13,24,11
S21,14,2,7
S21,15,0,13
S21,16,0,15
S21,17,70,6
S21,18,374,0
S21,19,782,0
S21,20,1069,0
S21,21,849,0
S21,22,187,4
S21,23,126,141
S21,24,127,680
S21,25,111,1589
S21,26,140,2873
S21,27,152,3464
S21,28,338,3312
S21,29,312,3116
S21,30,60,3207
S21,31,25,3070
S21,32,173,2376
S21,33,200,1889
S21,34,135,1615
S21,35,70,1529
S21,36,6,1459
S21,37,25,1476
S21,38,130,1372
S21,39,133,1370
S21,40,131,1298
S21,41,109,1245
S21,42,57,1147
S21,43,80,1163
S21,44,219,1437
S21,45,410,2031
S21,46,725,2235
S21,47,762,2365
S21,48,328,2380
S21,49,157,1917
S21,50,252,1152
S21,51,243,692
S21,52,167,572
S21,53,277,1418
S21,54,874,1877
S21,55,1260,1984
S21,56,1331,1776
S21,57,1272,1186
S21,58,1265,766
S21,59,874,197
S21,60,540,380
S21,61,278,469
S21,62,394,412
S21,63,289,148
S21,64,94,258
S21,65,5,417
S21,66,1,513
S21,67,22,574
S21,68,72,762
S21,69,37,910
S21,70,41,702
S21,71,51,441
S21,72,33,387
S21,73,108,264
S21,74,72,94
S21,75,180,15
S21,76,100,2
S21,77,112,53
S21,78,232,105
S21,79,244,148
S21,80,215,295
S21,81,171,369
S21,82,160,334
S21,83,128,243
S21,84,82,221
S21,85,108,179
S21,86,239,87
S21,87,131,36
S21,88,15,2
S21,89,0,0
S21,90,0,3
S21,91,0,16
S21,92,0,37
S21,93,1,57
S21,94,0,69
S21,95,0,51
S21,96,0,35
S21,97,0,46
S21,98,0,193
S21,99,0,310
S21,100,0,396
S21,101,0,442
S21,102,0,378
S21,103,0,359
S21,104,0,371
S21,105,2,488
S21,106,23,484
S21,107,84,556
S21,108,95,665
S21,109,60,658
S21,110,19,740
S21,111,0,811
S21,112,0,817
S21,113,0,829
S21,114,3,716
S21,115,18,797
S21,116,35,1315
S21,117,107,1449
S21,118,17,1570
S21,119,4,1615
S21,120,0,1542
S21,121,2,1163
S21,122,3,650
S21,123,8,810
S21,124,19,1212
S21,125,49,1077
S21,126,51,1046
S21,127,56,928
S21,128,89,931
S21,129,64,766
S21,130,42,477
S21,131,32,282
S21,132,34,245
S21,133,23,161
S21,134,21,262
S21,135,20,528
S21,136,2,558
S21,137,1,660
S21,138,0,799
S21,139,0,689
S21,140,0,527
S21,141,0,623
S21,142,0,380
S21,143,0,35
S21,144,0,157
S21,145,0,726
S21,146,0,938
S21,147,0,678
S21,148,0,393
S21,149,0,424
S21,150,0,313
S21,151,0,449
S21,152,0,552
S21,153,0,632
S21,154,0,793
S21,155,0,947
S21,156,0,689
S21,157,0,424
S21,158,0,25
S21,159,0,40
S21,160,0,303
S21,161,0,586
S21,162,0,469
S21,163,0,374
S21,164,0,213
S21,165,0,78
S21,166,0,23
S21,167,0,1
S21,168,0,7
S21,169,0,23
S21,170,0,156
S21,171,0,240
S21,172,0,188
S21,173,0,96
S21,174,0,29
S21,175,0,2
S21,176,0,99
S21,177,0,314
S21,178,0,413
S21,179,0,299
S21,180,0,87
S21,181,0,39
S21,182,0,35
S21,183,0,135
S21,184,0,208
S21,185,0,395
S21,186,0,419
S21,187,0,477
S21,188,12,398
S21,189,0,405
S21,190,0,433
